java.sql.Timestamp,java.sql.Timestamp,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.String,java.lang.Short,java.lang.String,java.lang.String,java.lang.String,java.lang.Long,java.lang.Long,java.lang.Double,java.lang.Integer,java.lang.Integer,java.lang.Integer,java.lang.Double
StartDate,EndDate,ServiceType,Provider,Consumer,PeerConsumer,Period,ServiceLocation,ConsumerLocation,PeerConsumerLocation,DEVICE,QOS,PROTOCOL,SOURCE,DESTINATION,SrcBytes,BILLABLE_BYTES,Empty,GroupId,BillingRecordTypeId,IsVolatile,Amount
2005/09/14-20:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10145000,"10.192.17.103_99",0,"UDP","10.193.64.234","170.116.220.103",15600,15600,0.0,18000251,300,0,156
2005/09/14-20:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10145000,"10.192.17.103_99",0,"UDP","10.193.64.234","204.114.181.119",15600,15600,0.0,18000251,300,0,156
2005/09/14-17:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10002000,10153000,"10.192.17.103_99",0,"HTTP","10.193.64.64","148.168.99.145",3694,3694,0.0,18000252,300,0,36.94
2005/09/14-17:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10002000,10153000,"10.192.17.103_99",0,"HTTP","10.193.64.64","148.168.99.44",7812,7812,0.0,18000252,300,0,78.12
2005/09/14-21:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10002000,10153000,"10.192.17.103_99",0,"HTTP","10.193.64.69","148.168.99.145",1070,1070,0.0,18000252,300,0,10.7
2005/09/14-18:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10162000,"10.192.17.103_99",0,"UDP","10.193.64.10","192.168.96.187",7344,7344,0.0,18000253,300,0,73.44
2005/09/14-18:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10162000,"10.192.17.103_99",0,"UDP","10.193.64.234","192.168.96.20",23400,23400,0.0,18000253,300,0,234
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10181000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.33.38.23",1176,1176,0.0,18000254,300,0,11.76
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10189001,"10.192.17.103_99",0,"UDP","10.193.64.10","192.168.227.200",1212,1212,0.0,18000255,300,0,12.12
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10189001,"10.192.17.103_99",0,"UDP","10.193.64.10","192.168.227.60",1212,1212,0.0,18000255,300,0,12.12
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10002000,10192000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","206.235.186.41",1139,1139,0.0,18000256,300,0,11.39
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10192000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","AMRMEXLVALDER02",1330,1330,0.0,18000256,300,0,13.3
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10192000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.66.19.13",1212,1212,0.0,18000257,300,0,12.12
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10192000,"10.192.17.103_99",0,"UDP","10.193.64.10","AMRMEXWPEREZM16",1212,1212,0.0,18000257,300,0,12.12
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10192000,"10.192.17.103_99",0,"UDP","10.193.64.10","WSCUADRR012",1212,1212,0.0,18000257,300,0,12.12
2005/09/14-17:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10200000,"10.192.17.103_99",0,"UDP","10.193.64.234","10.120.40.163",27560,27560,0.0,18000258,300,0,275.6
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10201000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.206.62.44",1088,1088,0.0,18000259,300,0,10.88
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10280000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.98.197.3",1127,1127,0.0,18000260,300,0,11.27
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10284000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.98.4.28",1087,1087,0.0,18000261,300,0,10.87
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10002000,10285000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.233.8.3",1130,1130,0.0,18000262,300,0,11.3
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10002000,10288000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.99.37.13",1086,1086,0.0,18000263,300,0,10.86
2005/09/14-13:30:00,2005/09/14-23:30:00,18,1,0,0,1,-1,10002000,10304000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.203.62.11",3556,3556,0.0,18000264,300,0,35.56
2005/09/14-23:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10304000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.203.62.37",1270,1270,0.0,18000264,300,0,12.7
2005/09/14-22:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10304000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.203.62.57",2032,2032,0.0,18000264,300,0,20.32
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10304000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.203.62.59",9144,9144,0.0,18000264,300,0,91.44
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10308000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.193.56.10",15644565,15644565,0.0,18000265,300,0,156445.65
2005/09/14-21:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10002000,10309000,"10.192.17.103_99",0,"HTTPS","10.193.64.98","168.224.225.200",26977,26977,0.0,18000266,300,0,269.77
2005/09/14-13:30:00,2005/09/14-18:30:00,18,1,0,0,1,-1,10002000,10309000,"10.192.17.103_99",0,"UDP","10.193.64.10","168.224.226.75",1426,1426,0.0,18000267,300,0,14.26
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10310000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.200.192.19",29578,29578,0.0,18000268,300,0,295.78
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10310000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.200.192.20",14955,14955,0.0,18000268,300,0,149.55
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10310000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.200.192.27",14688,14688,0.0,18000268,300,0,146.88
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10312000,"10.192.17.103_99",0,"UDP","10.193.64.234","10.103.6.93",43160,43160,0.0,18000269,300,0,431.6
2005/09/14-13:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10312000,"10.192.17.103_99",0,"UDP","10.193.64.234","10.103.6.94",43160,43160,0.0,18000269,300,0,431.6
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10322000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.199.240.18",1249,1249,0.0,18000270,300,0,12.49
2005/09/14-13:30:00,2005/09/14-23:30:00,18,1,0,0,1,-1,10002000,10322000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.199.240.10",2286,2286,0.0,18000271,300,0,22.86
2005/09/14-21:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10002000,10348000,"10.192.17.103_99",0,"TCP","10.193.64.98","catemaexm01",3353,3353,0.0,18000272,300,0,33.53
2005/09/14-12:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10002000,10351000,"10.192.17.103_99",0,"TCP","10.193.64.64","dubematvl01",11587,11587,0.0,18000273,300,0,115.87
2005/09/14-21:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10002000,10351000,"10.192.17.103_99",0,"TCP","10.193.64.69","dubematvl01",17724,17724,0.0,18000273,300,0,177.24
2005/09/14-20:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10002000,10351000,"10.192.17.103_99",0,"TCP","10.193.64.98","dubematvl01",14411,14411,0.0,18000273,300,0,144.11
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10351000,"10.192.17.103_99",0,"TCP","EMASANLFF015171","dubematvl01",22265,22265,0.0,18000273,300,0,222.65
2005/09/14-14:30:00,2005/09/14-15:30:00,18,1,0,0,1,-1,10002000,10351000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.193.85.172",1212,1212,0.0,18000274,300,0,12.12
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10356000,"10.192.17.103_99",0,"UDP","10.193.64.10","198.205.129.194",14688,14688,0.0,18000275,300,0,146.88
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10356000,"10.192.17.103_99",0,"UDP","10.193.64.10","198.205.129.202",14688,14688,0.0,18000275,300,0,146.88
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10356000,"10.192.17.103_99",0,"UDP","10.193.64.10","198.205.129.205",30588,30588,0.0,18000275,300,0,305.88
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10361000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.101.254.17",1086,1086,0.0,18000276,300,0,10.86
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10365000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.203.26.11",1212,1212,0.0,18000277,300,0,12.12
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10384000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.162.216.13",1212,1212,0.0,18000278,300,0,12.12
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.34.226.12",1286,1286,0.0,18000279,300,0,12.86
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.34.226.83",1297,1297,0.0,18000279,300,0,12.97
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.80.32.20",1341,1341,0.0,18000279,300,0,13.41
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","10.99.36.12",1086,1086,0.0,18000279,300,0,10.86
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"NETBIOS-SSN","10.193.64.10","172.26.14.85",1088,1088,0.0,18000279,300,0,10.88
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.101.1.11",1212,1212,0.0,18000280,300,0,12.12
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.101.32.20",1212,1212,0.0,18000280,300,0,12.12
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.129.1.147",1212,1212,0.0,18000280,300,0,12.12
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.129.1.226",1212,1212,0.0,18000280,300,0,12.12
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.4.0.6",1212,1212,0.0,18000280,300,0,12.12
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.96.3.46",1212,1212,0.0,18000280,300,0,12.12
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","10.98.35.30",1212,1212,0.0,18000280,300,0,12.12
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","192.168.22.187",14688,14688,0.0,18000280,300,0,146.88
2005/09/14-14:30:00,2005/09/14-15:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","192.168.31.1",1212,1212,0.0,18000280,300,0,12.12
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","204.114.148.178",14688,14688,0.0,18000280,300,0,146.88
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","204.114.148.240",14688,14688,0.0,18000280,300,0,146.88
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","204.114.148.241",14688,14688,0.0,18000280,300,0,146.88
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","204.114.148.242",14688,14688,0.0,18000280,300,0,146.88
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","204.114.148.247",14688,14688,0.0,18000280,300,0,146.88
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.10","AMRGROL785PRHL",1212,1212,0.0,18000280,300,0,12.12
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.234","10.231.5.12",47320,47320,0.0,18000280,300,0,473.2
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.234","10.231.5.254",47320,47320,0.0,18000280,300,0,473.2
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.234","10.231.5.80",47320,47320,0.0,18000280,300,0,473.2
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.234","148.168.38.206",47320,47320,0.0,18000280,300,0,473.2
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.234","148.168.39.51",47320,47320,0.0,18000280,300,0,473.2
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10002000,10390000,"10.192.17.103_99",0,"UDP","10.193.64.234","148.168.39.56",47320,47320,0.0,18000280,300,0,473.2
2005/09/14-13:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10002000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.10","10.193.64.10",5608245,5608245,0.0,18000281,300,0,56082.45
2005/09/14-12:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10005000,10002000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.60","10.193.64.10",6242,6242,0.0,18000281,300,0,62.42
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","10.193.72.10","10.193.72.255",166347,166347,0.0,18000282,300,0,1663.47
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","10.193.72.19","10.193.72.255",97980,97980,0.0,18000282,300,0,979.8
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","10.193.72.234","10.193.72.255",88529,88529,0.0,18000282,300,0,885.29
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","10.193.72.243","10.193.72.255",33560,33560,0.0,18000282,300,0,335.6
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","10.193.72.49","10.193.72.255",11008,11008,0.0,18000282,300,0,110.08
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","10.193.72.60","10.193.72.255",14284,14284,0.0,18000282,300,0,142.84
2005/09/14-22:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","EMASANLFF012977","10.193.72.255",4122,4122,0.0,18000282,300,0,41.22
2005/09/14-15:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","EMASANLFF016392","10.193.72.255",11755,11755,0.0,18000282,300,0,117.55
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","EMASANLFF017152","10.193.72.255",29096,29096,0.0,18000282,300,0,290.96
2005/09/14-14:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","EMASANLFF017501","10.193.72.255",5947,5947,0.0,18000282,300,0,59.47
2005/09/14-13:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10005000,"10.192.17.105_99",72,"UDP","WLEDI00124404","10.193.72.255",11695,11695,0.0,18000282,300,0,116.95
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10011000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.49","10.193.16.11",12178,12178,0.0,18000283,300,0,121.78
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"HTTP","10.193.72.10","168.224.236.16",39069,39069,0.0,18000284,300,0,390.69
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"HTTP","10.193.72.49","168.224.236.16",17236,17236,0.0,18000284,300,0,172.36
2005/09/14-12:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"HTTP","10.193.72.60","168.224.236.16",16973,16973,0.0,18000284,300,0,169.73
2005/09/14-15:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"HTTP","EMASANLFF016392","168.224.236.16",11528,11528,0.0,18000284,300,0,115.28
2005/09/14-12:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"HTTP","EMASANLFF017152","168.224.236.16",17112,17112,0.0,18000284,300,0,171.12
2005/09/14-14:30:00,2005/09/14-18:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"HTTP","EMASANLFF017501","168.224.236.16",13775,13775,0.0,18000284,300,0,137.75
2005/09/14-13:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"HTTP","WLEDI00124404","168.224.236.127",25488,25488,0.0,18000284,300,0,254.88
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"HTTP","WLEDI00124404","168.224.236.16",53069,53069,0.0,18000284,300,0,530.69
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.10","168.224.220.154",51660,51660,0.0,18000285,300,0,516.6
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.10","168.224.236.20",1320,1320,0.0,18000285,300,0,13.2
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.15","168.224.220.154",21588,21588,0.0,18000285,300,0,215.88
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.15","168.224.220.156",3290,3290,0.0,18000285,300,0,32.9
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.18","168.224.220.154",21588,21588,0.0,18000285,300,0,215.88
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.18","168.224.220.156",2726,2726,0.0,18000285,300,0,27.26
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.2","168.224.220.154",20160,20160,0.0,18000285,300,0,201.6
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.2","168.224.220.156",2444,2444,0.0,18000285,300,0,24.44
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.3","168.224.220.154",20160,20160,0.0,18000285,300,0,201.6
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.3","168.224.220.156",2444,2444,0.0,18000285,300,0,24.44
2005/09/14-17:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.49","casemadom01",13576,13576,0.0,18000285,300,0,135.76
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ICMP","10.193.72.60","10.195.20.57",1380,1380,0.0,18000285,300,0,13.8
2005/09/14-18:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ITOSE","EMASANLFF017152","10.195.20.61",2706,2706,0.0,18000286,300,0,27.06
2005/09/14-17:30:00,2005/09/14-18:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"LDAP","10.193.72.49","casemadom01",14107,14107,0.0,18000287,300,0,141.07
2005/09/14-18:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"MICROSOFT-DS","10.193.72.49","172.28.64.24",2890,2890,0.0,18000288,300,0,28.9
2005/09/14-13:30:00,2005/09/14-14:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"MICROSOFT-DS","WLEDI00124404","172.28.64.24",4560,4560,0.0,18000288,300,0,45.6
2005/09/14-13:30:00,2005/09/14-22:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.10","10.194.190.233",57677,57677,0.0,18000289,300,0,576.77
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.10","10.195.20.45",100561570,100561570,0.0,18000289,300,0,1005615.7
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.10","168.224.236.167",1307,1307,0.0,18000289,300,0,13.07
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.10","172.28.249.12",1133,1133,0.0,18000289,300,0,11.33
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.243","172.28.64.13",3092404,3092404,0.0,18000289,300,0,30924.04
2005/09/14-14:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.49","172.28.64.27",14054,14054,0.0,18000289,300,0,140.54
2005/09/14-17:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.49","casemadom01",27443,27443,0.0,18000289,300,0,274.43
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.60","10.195.20.41",3678,3678,0.0,18000289,300,0,36.78
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.60","10.195.20.57",72929,72929,0.0,18000289,300,0,729.29
2005/09/14-12:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.60","168.224.236.16",6815,6815,0.0,18000289,300,0,68.15
2005/09/14-12:30:00,2005/09/14-20:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","10.193.72.60","172.28.64.13",6223,6223,0.0,18000289,300,0,62.23
2005/09/14-15:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","EMASANLFF016392","168.224.236.16",4558,4558,0.0,18000289,300,0,45.58
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","EMASANLFF017152","10.195.20.61",181846,181846,0.0,18000289,300,0,1818.46
2005/09/14-14:30:00,2005/09/14-19:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","EMASANLFF017501","168.224.236.16",4558,4558,0.0,18000289,300,0,45.58
2005/09/14-13:30:00,2005/09/14-15:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","WLEDI00124404","168.224.236.16",34606,34606,0.0,18000289,300,0,346.06
2005/09/14-13:30:00,2005/09/14-21:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"NETBIOS-SSN","WLEDI00124404","172.28.64.27",5229,5229,0.0,18000289,300,0,52.29
2005/09/14-12:30:00,2005/09/14-13:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"ORACLE","10.193.72.10","168.224.236.16",1171,1171,0.0,18000290,300,0,11.71
2005/09/14-12:30:00,2005/09/15-00:30:00,18,1,0,0,1,-1,10005000,10012000,"10.192.17.105_99",0,"SNMP","10.193.72.15","168.224.220.156",460029,460029,0.0,18000291,300,0,4600.29
